"article_link","headline","is_sarcastic"
"https://www.huffingtonpost.comhttps://www.facebook.com/HuffPostEntertainment/videos/vb.70072372362/10154084786227363/?type=2&theater","watch live: actor tony hale dishes on the latest season of 'veep'","0"
"https://www.huffingtonpost.com/entry/nhl-athlete-non-apology_us_5922fcace4b094cdba55ecb0","nhl athlete offers the worst non-apology for a slur in sports history","0"
"https://www.theonion.com/facebook-offering-new-profile-frame-to-let-friends-know-1819580416","facebook offering new profile frame to let friends know you stopped scrolling briefly to look at disaster photos and felt sorta bad","1"
"https://www.huffingtonpost.com/entry/mccaul-review-trump-executive-order_us_588fd797e4b0c90efeffa738","chairman of house committee on homeland security wants to review trump's refugee order","0"
"https://www.huffingtonpost.com/entry/the-noproblem-problem_b_6072774.html","the no-problem problem","0"
"https://www.theonion.com/on-line-gambling-too-depressing-to-even-think-about-1819586543","on-line gambling too depressing to even think about","1"
"https://www.theonion.com/facebook-algorithm-mortified-it-has-to-deliver-up-so-mu-1823959977","facebook algorithm mortified it has to deliver up so much embarrassing news about own company","1"
"https://www.huffingtonpost.com/entry/copyright-is-broken-can-c_b_6657086.html","copyright is broken. can congress fix it?","0"
"https://local.theonion.com/new-ketchup-gets-horrifying-look-at-grisled-almost-emp-1819882379","new ketchup gets horrifying look at grisled, almost empty bottle it replacing","1"
"https://www.theonion.com/data-technician-by-day-a-data-technician-by-night-1819586607","data technician by day a data technician by night","1"
"https://www.huffingtonpost.com/entry/demi-lovato-hello_us_5648ea5be4b08cda3489451c","demi lovato absolutely slays cover of adele's 'hello'","0"
"https://www.theonion.com/record-store-clerk-gazes-down-from-on-high-in-aloof-ind-1819565161","record-store clerk gazes down from on high in aloof indifference","1"
"https://politics.theonion.com/fbi-chief-releases-composite-sketch-of-dream-house-1819564568","fbi chief releases composite sketch of dream house","1"
"https://www.theonion.com/mozambique-out-of-toilet-paper-1819565830","mozambique out of toilet paper","1"
"https://www.huffingtonpost.com/entry/bernie-sanders-booing_us_579768e7e4b0d3568f847c08","bernie sanders has a message for his loudest supporters","0"
"https://www.huffingtonpost.com/entry/brooklyn-decker-and-andy-roddick-are-expecting-baby-no-2_us_5975b964e4b0e79ec19a6148","brooklyn decker and andy roddick are expecting baby no. 2","0"
"https://www.theonion.com/death-results-in-great-deal-of-paperwork-1819565838","death results in great deal of paperwork","1"
"https://politics.theonion.com/obama-visits-kindergarten-to-read-class-200-page-memora-1819571397","obama visits kindergarten to read class 200-page memorandum on health care","1"
"https://www.huffingtonpost.comhttp://pubx.co/9ROEhl","10 people you'll see out at hometown bars on thanksgiving eve","0"
"https://www.huffingtonpost.com/entry/everybody-from-the-hills-is-pregnant-now_us_589dd82be4b03df370d59cef","everybody from 'the hills' is having kids now","0"
"https://www.huffingtonpost.com/entry/white-house-mixes-up-asian-leaders-countries_us_596276b9e4b02e9bdb0d71bc","white house struggled with asian leaders names and countries at g-20","0"
"https://local.theonion.com/pantomimed-lasso-motion-fails-to-pull-woman-across-danc-1819565909","pantomimed lasso motion fails to pull woman across dance floor","1"
"https://www.huffingtonpost.com/entry/etsy-cyber-week-sale-supports-small-businesses_us_5a131e69e4b0bfa88c1c0a61","an easy way to shop small businesses this black friday","0"
"https://politics.theonion.com/obama-peddling-stimulus-package-door-to-door-1819570559","obama peddling stimulus package door-to-door","1"
"https://www.huffingtonpost.com/entry/andrew-cuomo-new-york-investigative-unit-hate-crime_us_58329902e4b030997bc02be1","andrew cuomo creates special unit to investigate post-election surge in hate crimes","0"
"https://www.huffingtonpost.com/entry/troll-trump-masterclass_us_5a698527e4b0e56300764349","learn how to troll trump so hard that he blocks you in this masterclass parody","0"
"https://www.huffingtonpost.com/entry/broward-sheriff-shopifting_us_5b055929e4b0784cd2b0184a","broward sheriff's deputy stole dvds, toys from walmart while in uniform: police","0"
"https://www.huffingtonpost.com/entry/teacher-apologies-jimmy-kimmel_us_5af457f2e4b09bb419e5a2f8","people on the street apologize to their old teachers on 'jimmy kimmel live'","0"
"https://www.huffingtonpost.com/entry/he-was-a-friend-of-mine-jack-slater_b_7294520.html","he was a friend of mine: jack slater","0"
"https://local.theonion.com/dreary-passionless-couple-believes-your-soulmate-out-t-1819580361","dreary, passionless couple believes your soulmate out there too","1"
"https://www.huffingtonpost.com/entry/jeff-zucker-donald-trump_us_57e1855ce4b0e28b2b50b454","cnn chief jeff zucker defends hiring ex-trump campaign manager corey lewandowski","0"
"https://www.huffingtonpost.com/entry/russia-hack-dnc-trump_us_57603dd2e4b071ec19ef5606","russian spies hack dnc computers and gain access to trump opposition research","0"
"https://www.huffingtonpost.com/entry/theater-nathan-lane--matt_b_5963290.html","theater: nathan lane and matthew broderick kings of comedy! again!; wonderfully 'curious'","0"
"https://www.theonion.com/chief-justice-roberts-putters-around-house-all-day-in-g-1819592654","chief justice roberts putters around house all day in gray sweat robe","1"
"https://www.theonion.com/iran-moves-to-ban-events-of-mass-destruction-1819567212","iran moves to ban events of mass destruction","1"
"https://www.huffingtonpost.com/entry/south-korea-president-arrest_us_58dd4d36e4b0e6ac70934771","south korea's ousted leader arrested on bribery charges","0"
"https://www.huffingtonpost.com/entry/cant-a-girl-just-gig_b_5301810.html","can't a girl just gig?","0"
"https://www.huffingtonpost.com/entry/coffee-nail-art_n_5620925.html","coffee nail art that will perk up your monday morning","0"
"https://www.huffingtonpost.com/entry/the-feminine-culture-6-things-i-learned-from-women-that-make-me-thrive_b_6936122.html","the feminine culture: 6 things i learned from women that make me #thrive","0"
"https://www.huffingtonpost.com/entry/dad-describes-delivering-his-own-baby-on-twitter_us_568ffe51e4b0a2b6fb6fe0d9","dad describes delivering his own baby on twitter","0"
"https://local.theonion.com/unclear-what-coworker-with-banana-on-desk-all-day-waiti-1819579617","unclear what coworker with banana on desk all day waiting for","1"
"https://politics.theonion.com/nation-too-terrified-to-look-at-what-trump-s-recent-ris-1819579388","nation too terrified to look at what trump's recent rise in polls attributed to","1"
"https://politics.theonion.com/powerful-special-interest-group-momentarily-blanks-on-a-1819570285","powerful special interest group momentarily blanks on agenda","1"
"https://www.huffingtonpost.com/entry/the-prospects-for-mediati_b_8946588.html","the prospects for mediation between saudi arabia and iran","0"
"https://entertainment.theonion.com/dixieland-band-evicted-1819587532","dixieland band evicted","1"
"https://www.huffingtonpost.com/entry/jared-leto-joker_n_6125914.html","jared leto may play the joker in 'suicide squad'","0"
"https://www.huffingtonpost.com/entry/war-in-afghanistan-enough_b_5571806.html","war in afghanistan: enough is enough","0"
"https://www.huffingtonpost.com/entry/jyothi-rao-on-threads-of-_b_7153792.html","jyothi rao: on threads of authenticity","0"
"https://www.huffingtonpost.com/entry/jimmy-kimmel-hillary-clinton-impeached_us_5a0c0f03e4b0b17ffce1480e","jimmy kimmel asks people if hillary clinton should be impeached","0"
"https://www.theonion.com/loose-first-grader-brings-home-different-friend-every-t-1819573945","loose first-grader brings home different friend every time","1"
"https://www.huffingtonpost.com/entry/nice-attack-young-girl-drawing_us_57891c1be4b0867123e1139e","young girl draws the horror she witnessed in nice attack","0"
"https://www.theonion.com/employees-still-have-no-idea-whats-going-on-after-atten-1819568580","employees still have no idea what's going on after attending meeting","1"
"https://www.huffingtonpost.com/entry/mothers-day-ad-shows-moms-from-the-perspective-of-toddlers_us_5913df5be4b030d4f1efa12f","mother's day ad shows moms from the perspective of toddlers","0"
"https://www.huffingtonpost.com/entry/stephen-colbert-scotus-gay-marriage_n_7680398.html","stephen colbert destroys dissenting justices in same-sex marriage decision","0"
"https://www.huffingtonpost.com/entry/republicans-fail-on-health-care-heres-why-the-rest_us_596f7cdbe4b0cb7be67b5ace","republicans fail on health care. here's why the rest of trump's agenda won't be 'so easy,' either","0"
"https://www.huffingtonpost.com/entry/two-words-that-could-save_b_6271084.html","two words that could save nypd -- and us","0"
"https://local.theonion.com/rescue-dog-adopted-for-couple-weeks-1819591877","rescue dog adopted for couple weeks","1"
"https://local.theonion.com/body-breaking-down-in-totally-different-order-than-man-1819578134","body breaking down in totally different order than man expected","1"
"https://www.huffingtonpost.com/entry/london-mayor-sadiq-khan-reads-hate-tweets-he-receives-in-sxsw-speech_us_5aa7a132e4b087e5aaed87d1","london mayor sadiq khan reads hate tweets he receives in sxsw speech","0"
"https://www.theonion.com/god-recalls-life-changing-encounter-with-8-year-old-boy-1825386351","god recalls life-changing encounter with 8-year-old boy who had near-death experience","1"
"https://www.huffingtonpost.com/entry/soroptimist-international_b_5639187.html","birthing in the gambia: educate, empower and enable","0"
"https://www.theonion.com/cnn-holds-morning-meeting-to-decide-what-viewers-should-1819577164","cnn holds morning meeting to decide what viewers should panic about for rest of day","1"
"https://entertainment.theonion.com/harrison-ford-chuckles-to-self-upon-realizing-he-hasnt-1819590684","harrison ford chuckles to self upon realizing he hasn't been in movie people liked in 18 years","1"
"https://www.huffingtonpost.com/entry/ballet-moonlight_us_58b47dd2e4b0a8a9b7851da1","this dance inspired by 'moonlight' is almost as gorgeous as the real thing","0"
"https://local.theonion.com/thousands-of-rats-tumble-about-uncontrollably-inside-sn-1819592687","thousands of rats tumble about uncontrollably inside snoopy balloon high above thanksgiving day parade","1"
"https://local.theonion.com/cat-looking-out-window-bird-form-unbelievably-intense-1819575184","cat looking out window, bird form unbelievably intense fifth-of-a-second bond","1"
"https://www.huffingtonpost.com/entry/welcome-to-a-new-era-of-activism_us_588b759de4b0020b224b43e7","welcome to a new era of activism","0"
"https://local.theonion.com/man-was-himself-for-27-minutes-today-1819575885","man was himself for 27 minutes today","1"
"https://www.theonion.com/hubble-space-telescope-finds-men-from-venus-women-from-1819564165","hubble space telescope finds men from venus, women from mars","1"
"https://local.theonion.com/bus-rider-clutching-head-in-pain-completely-ignored-1819564762","bus rider clutching head in pain completely ignored","1"
"https://www.huffingtonpost.com/entry/boston-marathon-bombing-survivors-patriots-day_us_58590e92e4b08debb78aeb35","these boston bombing survivors don't think it's too soon for 'patriots day'","0"
"https://politics.theonion.com/heed-my-tragic-story-well-friends-for-you-could-just-1819579034","'heed my tragic story well, friends, for you could just as easily be me,' says chris christie in haunting rnc speech","1"
"https://www.huffingtonpost.com/entry/russia-soldiers-ukraine_n_7257900.html","report: some russian soldiers quit army over ukraine war","0"
"https://entertainment.theonion.com/stranger-things-2-creators-say-keen-viewers-will-noti-1820219226","'stranger things 2' creators say keen viewers will notice twinge of disappointment hidden in every scene","1"
"https://www.huffingtonpost.comhttp://live.huffingtonpost.com/r/segment/william-shatner-leonard-nimoy-book-interview/56a24e0999ec6d855f001d11","watch live: william shatner discusses the life of late friend leonard nimoy","0"
"https://www.huffingtonpost.comhttp://www.theguardian.com/sport/2016/feb/17/from-mid-range-he-could-kill-you-bernie-sanders-basketball-days","'from mid-range he could kill you': bernie sanders' basketball days","0"
"https://www.huffingtonpost.com/entry/video-highlights-the-kind-of-breastfeeding-shaming-we-dont-really-talk-about_us_58d285e0e4b0f838c62e4969","video highlights the kind of breastfeeding shaming we don't really talk about","0"
